seq	action	start_submit
541	Scenario;-0.8:6.4|-0.7:7.2|-1.7:5.3|-2.8:6.2|-2.2:7.0|-0.2:5.8|-3.0:5.1|-1.5:6.9|-2.1:6.0|-1.0:5.6|6.9:-0.8|6.5:-1.0|2.0:3.1|-4.5:-6.0|-6.5:-6.8|-7.2:5.5|-5.3:2.4|-6.5:0.4|-6.1:1.3|-6.6:2.4|-6.5:3.4|-4.6:1.9|-5.8:3.0|-5.2:1.2|-7.4:1.4|-6.0:2.0|-2.4:-3.7|-3.1:-4.4|-1.7:-3.4|-1.0:-4.8|-3.2:-3.6|-1.7:-4.4|-1.0:-5.6|-3.8:-3.8|-2.0:-5.1|-1.2:-4.0|0.6:1.0|0.7:0.3|-0.8:-1.6|0.4:-0.8|-0.3:-0.4|-0.6:0.2|-1.4:-1.2|1.0:-0.5|-0.7:1.2|0.1:0.6|2.1:-6.4|1.5:-5.9|1.1:-6.3|2.2:-5.6|2.8:-6.0|6.0:5.1|6.8:5.3|7.4:4.8|6.5:4.7|7.4:5.7|	0
542	Scenario;7.4:5.7|6.5:4.7|7.4:4.8|6.8:5.3|6.0:5.1|2.8:-6.0|2.2:-5.6|1.1:-6.3|1.5:-5.9|2.1:-6.4|0.1:0.6|-0.7:1.2|1.0:-0.5|-1.4:-1.2|-0.6:0.2|-0.3:-0.4|0.4:-0.8|-0.8:-0.6|0.7:0.3|0.6:1.0|-1.2:-4.0|-2.0:-5.1|-3.8:-3.8|-1.0:-5.6|-1.7:-4.4|-3.2:-3.6|-1.0:-4.8|-1.7:-3.4|-3.1:-4.4|-2.4:-3.7|-6.5:-6.8|-4.5:-6.0|2.0:3.1|6.5:-1.0|6.9:-0.8|	1
542	Open;5800.0;15233.0;26.0	0
542	Scenario;6.9:-0.8|6.5:-1.0|2.0:3.1|-4.5:-6.0|-6.5:-6.8|-2.4:-3.7|-3.1:-4.4|-1.7:-3.4|-1.0:-4.8|-3.2:-3.6|-1.7:-4.4|-1.0:-5.6|-3.8:-3.8|-2.0:-5.1|-1.2:-4.0|0.6:1.0|0.7:0.3|-0.8:-1.6|0.4:-0.8|-0.3:-0.4|-0.6:0.2|-1.4:-1.2|1.0:-0.5|-0.7:1.2|0.1:0.6|2.1:-6.4|1.5:-5.9|1.1:-6.3|2.2:-5.6|2.8:-6.0|6.0:5.1|6.8:5.3|7.4:4.8|6.5:4.7|7.4:5.7|	0
542	Open;2000.0;14609.0;7.0	0
542	Open;2000.0;14609.0;7.0	0
542	Open;1500.0;11760.0;7.0	0
542	Open;1500.0;11760.0;6.0	0
542	Open;1500.0;11760.0;7.0	0
542	Open;1500.0;11760.0;6.0	0
542	Open;1500.0;11760.0;6.0	0
542	Open;1500.0;11760.0;7.0	0
542	Open;2000.0;14609.0;7.0	0
542	Open;2000.0;14609.0;7.0	0
542	Open;1500.0;12686.0;5.0	0
542	Open;1800.0;13880.0;8.0	0
542	Open;2000.0;13880.0;9.0	0
542	Open;2000.0;13880.0;9.0	0
542	Open;1500.0;11760.0;7.0	0
542	Open;1500.0;11760.0;6.0	0
542	Open;2000.0;14609.0;7.0	0
542	Open;1500.0;12686.0;5.0	0
542	Open;1800.0;13880.0;8.0	0
542	Open;2000.0;13880.0;9.0	0
542	Open;1500.0;11070.0;7.0	0
542	Open;2000.0;13880.0;9.0	0
542	Open;2000.0;13880.0;10.0	0
542	Open;2500.0;13834.0;8.0	0
542	Open;2000.0;13880.0;9.0	0
542	Open;2500.0;13834.0;8.0	0
542	Open;1500.0;13834.0;6.0	0
542	Open;2500.0;13834.0;8.0	0
542	Open;1500.0;13834.0;6.0	0
542	Open;2000.0;13880.0;9.0	0
542	Open;1500.0;13834.0;6.0	0
542	Open;1500.0;13834.0;6.0	0
542	Open;2500.0;13834.0;8.0	0
542	Open;2000.0;11966.0;7.0	0
542	Open;2000.0;11966.0;7.0	0
542	Scenario;-0.8:6.4|-0.7:7.2|-1.7:5.3|-2.8:6.2|-2.2:7.0|-0.2:5.8|-3.0:5.1|-1.5:6.9|-2.1:6.0|-1.0:5.6|6.9:-0.8|6.5:-1.0|2.0:3.1|-4.5:-6.0|-6.5:-6.8|-7.2:5.5|-5.3:2.4|-6.5:0.4|-6.1:1.3|-6.6:2.4|-6.5:3.4|-4.6:1.9|-5.8:3.0|-5.2:1.2|-7.4:1.4|-6.0:2.0|-2.4:-3.7|-3.1:-4.4|-1.7:-3.4|-1.0:-4.8|-3.2:-3.6|-1.7:-4.4|-1.0:-5.6|-3.8:-3.8|-2.0:-5.1|-1.2:-4.0|0.6:1.0|0.7:0.3|-0.8:-1.6|0.4:-0.8|-0.3:-0.4|-0.6:0.2|-1.4:-1.2|1.0:-0.5|-0.7:1.2|0.1:0.6|2.1:-6.4|1.5:-5.9|1.1:-6.3|2.2:-5.6|2.8:-6.0|6.0:5.1|6.8:5.3|7.4:4.8|6.5:4.7|7.4:5.7|	0
542	Open;3400.0;14364.0;13.0	0
542	Open;3300.0;14243.0;12.0	0
542	Open;3400.0;14364.0;13.0	0
542	Open;3300.0;14243.0;12.0	0
542	Open;3400.0;14364.0;13.0	0
542	Open;3300.0;14243.0;12.0	0
542	Open;3300.0;14243.0;12.0	0
542	Open;3300.0;14243.0;12.0	0
542	Open;3400.0;14364.0;13.0	0
542	Open;3300.0;14243.0;12.0	0
542	Open;2900.0;14364.0;13.0	0
542	Open;6400.0;12680.0;25.0	0
542	Open;4800.0;13522.0;19.0	0
542	Open;3400.0;14364.0;13.0	0
542	Open;4900.0;13522.0;19.0	0
542	Open;6400.0;12680.0;25.0	0
542	Open;6700.0;13522.0;26.0	0
542	Open;3800.0;14364.0;17.0	0
542	Open;6700.0;13522.0;26.0	0
542	Open;4800.0;13805.0;18.0	0
542	Open;6700.0;13522.0;26.0	0
542	Open;4700.0;14647.0;17.0	0
542	Open;6700.0;13522.0;26.0	0
542	Open;6700.0;13522.0;26.0	0
542	Open;6300.0;12680.0;23.0	0
542	Open;6300.0;12680.0;23.0	0
542	Open;6700.0;13522.0;26.0	0
542	Open;4700.0;14647.0;17.0	0
542	Open;6700.0;13522.0;26.0	0
542	Open;4900.0;13522.0;19.0	0
542	Open;6700.0;13522.0;26.0	0
542	Open;6100.0;13522.0;24.0	0
542	Open;6700.0;13522.0;26.0	0
542	Scenario;-0.8:6.4|-0.7:7.2|-1.7:5.3|-2.8:6.2|-2.2:7.0|-0.2:5.8|-3.0:5.1|-1.5:6.9|-2.1:6.0|-1.0:5.6|6.9:-0.8|6.5:-1.0|2.0:3.1|-4.5:-6.0|-6.5:-6.8|-7.2:5.5|-5.3:2.4|-6.5:0.4|-6.1:1.3|-6.6:2.4|-6.5:3.4|-4.6:1.9|-5.8:3.0|-5.2:1.2|-7.4:1.4|-6.0:2.0|-2.4:-3.7|-3.1:-4.4|-1.7:-3.4|-1.0:-4.8|-3.2:-3.6|-1.7:-4.4|-1.0:-5.6|-3.8:-3.8|-2.0:-5.1|-1.2:-4.0|0.6:1.0|0.7:0.3|-0.8:-1.6|0.4:-0.8|-0.3:-0.4|-0.6:0.2|-1.4:-1.2|1.0:-0.5|-0.7:1.2|0.1:0.6|2.1:-6.4|1.5:-5.9|1.1:-6.3|2.2:-5.6|2.8:-6.0|6.0:5.1|6.8:5.3|7.4:4.8|6.5:4.7|7.4:5.7|	0
542	Open;5800.0;15233.0;26.0	0
542	Open;5800.0;15233.0;26.0	0
542	Open;5800.0;15233.0;26.0	0
542	Open;5800.0;15233.0;26.0	0
542	Open;4800.0;14722.0;21.0	0
542	Scenario;7.4:5.7|6.5:4.7|7.4:4.8|6.8:5.3|6.0:5.1|2.8:-6.0|2.2:-5.6|1.1:-6.3|1.5:-5.9|2.1:-6.4|0.1:0.6|-0.7:1.2|1.0:-0.5|-1.4:-1.2|-0.6:0.2|-0.3:-0.4|0.4:-0.8|-0.8:-1.6|0.7:0.3|0.6:1.0|-1.2:-4.0|-2.0:-5.1|-3.8:-3.8|-1.0:-5.6|-1.7:-4.4|-3.2:-3.6|-1.0:-4.8|-1.7:-3.4|-3.1:-4.4|-2.4:-3.7|-6.0:2.0|-7.4:1.4|-5.2:1.2|-5.8:3.0|-4.6:1.9|-6.5:3.4|-6.6:2.4|-6.1:1.3|-6.5:0.4|-5.3:2.4|-7.2:5.5|-6.5:-6.8|-4.5:-6.0|6.5:-1.0|6.9:-0.8|-2.1:6.0|-1.5:6.9|-3.0:5.1|-2.2:7.0|-2.8:6.2|	0
542	Scenario;-2.8:6.2|-2.2:7.0|-3.0:5.1|-1.5:6.9|-2.1:6.0|6.9:-0.8|6.5:-1.0|2.0:3.1|-7.2:5.5|-5.3:2.4|-6.5:0.4|-6.1:1.3|-4.6:1.9|-5.2:1.2|-6.0:2.0|-1.7:-3.4|-3.2:-3.6|-3.8:-3.8|0.6:1.0|0.4:-0.8|-0.3:-0.4|-0.6:0.2|-1.4:-1.2|	0
542	Open;2900.0;12852.0;11.0	0
542	Open;1400.0;12038.0;10.0	0
542	Open;2900.0;12852.0;11.0	0
542	Open;1400.0;12038.0;10.0	0
542	Open;2000.0;13880.0;9.0	0
542	Open;2900.0;12852.0;11.0	0
542	Open;2500.0;14694.0;10.0	0
542	Open;2500.0;14694.0;10.0	0
542	Open;1800.0;12038.0;12.0	0
542	Open;2100.0;12852.0;11.0	0
542	Open;2100.0;12852.0;11.0	0
542	Open;1400.0;12038.0;10.0	0
542	Scenario;2.8:-6.0|2.2:-5.6|1.1:-6.3|1.5:-5.9|2.1:-6.4|-0.3:-0.4|0.6:1.0|-1.2:-4.0|-2.0:-5.1|-3.8:-3.8|-1.0:-5.6|-3.2:-3.6|-1.7:-3.4|-6.0:2.0|-5.2:1.2|-4.6:1.9|-6.1:1.3|-6.5:0.4|-5.3:2.4|-7.2:5.5|-6.5:-6.8|-4.5:-6.0|6.5:-1.0|-1.0:5.6|-2.1:6.0|-1.5:6.9|-3.0:5.1|-0.2:5.8|-2.2:7.0|-2.8:6.2|-1.7:5.3|-0.7:7.2|-0.8:6.4|	0
542	Open;1900.0;13880.0;9.0	0
542	Open;2000.0;13880.0;9.0	0
542	Open;3700.0;12377.0;15.0	0
542	Open;4500.0;10874.0;17.0	0
542	Open;1900.0;13880.0;9.0	0
542	Open;2000.0;13880.0;9.0	0
542	Open;5100.0;13531.0;18.0	0
542	Open;4800.0;13531.0;16.0	0
542	Open;6300.0;13531.0;25.0	0
542	Open;4500.0;10874.0;17.0	0
542	Open;6500.0;13531.0;25.0	0
542	Open;6500.0;13531.0;25.0	0
542	Open;5900.0;13441.0;25.0	0
542	Open;6500.0;13531.0;25.0	0
542	Scenario;-0.8:6.4|-0.7:7.2|-1.7:5.3|-2.8:6.2|-2.2:7.0|-0.2:5.8|-3.0:5.1|-1.5:6.9|-2.1:6.0|-1.0:5.6|6.9:-0.8|6.5:-1.0|2.0:3.1|-4.5:-6.0|-6.5:-6.8|-7.2:5.5|-5.3:2.4|-6.5:0.4|-6.1:1.3|-6.6:2.4|-6.5:3.4|-4.6:1.9|-5.8:3.0|-5.2:1.2|-7.4:1.4|-6.0:2.0|-2.4:-3.7|-3.1:-4.4|-1.7:-3.4|-1.0:-4.8|-3.2:-3.6|-1.7:-4.4|-1.0:-5.6|-3.8:-3.8|-2.0:-5.1|-1.2:-4.0|0.6:1.0|0.7:0.3|-0.8:-1.6|0.4:-0.8|-0.3:-0.4|-0.6:0.2|-1.4:-1.2|1.0:-0.5|-0.7:1.2|0.1:0.6|1.5:-5.9|1.1:-6.3|2.2:-5.6|2.8:-6.0|6.0:5.1|-8.8:6.2|-3.7:-3.8|	0
542	Open;4300.0;14703.0;16.0	0
542	Open;6000.0;14553.0;21.0	0
542	Open;6000.0;14553.0;21.0	0
542	Open;4300.0;14703.0;16.0	0
542	Open;6000.0;14553.0;21.0	0
542	Scenario;-5.3:2.4|-6.6:2.4|-6.5:3.4|-4.6:1.9|-5.2:1.2|-6.0:2.0|-2.4:-3.7|-3.1:-4.4|-1.0:-4.8|-1.7:-4.4|-1.0:-5.6|-2.0:-5.1|0.7:0.3|-0.8:-1.6|0.4:-0.8|-1.4:-1.2|1.0:-0.5|-0.7:1.2|0.1:0.6|	0
542	Open;7500.0;13722.0;3.0	0
542	Open;6800.0;13131.0;26.0	0
542	Open;5300.0;14706.0;22.0	0
542	Open;5700.0;12680.0;22.0	0
542	Open;5300.0;14706.0;22.0	0
542	Open;5700.0;12680.0;22.0	0
542	Open;9000.0;25563.0;37.0	0
542	Open;5000.0;11966.0;18.0	0
542	Open;5300.0;14706.0;22.0	0
542	Open;5300.0;14706.0;22.0	0
542	Open;5000.0;11966.0;18.0	0
542	Open;5000.0;11966.0;18.0	0
542	Selected;5000.0;11966.0;18.0	0
542	Open;5300.0;14706.0;22.0	0
542	Open;5000.0;11966.0;18.0	0
542	Open;5300.0;14706.0;22.0	0
542	Open;5000.0;11966.0;18.0	0
543	Open;3700.0;26378.0;17.0	0
543	Open;3700.0;26378.0;17.0	0
543	Open;2000.0;10017.0;7.0	0
543	Open;2600.0;10756.0;12.0	0
543	Open;2600.0;10756.0;12.0	0
543	Open;2000.0;10017.0;7.0	0
543	Open;2600.0;10756.0;12.0	0
543	Open;2000.0;10017.0;7.0	0
543	Open;3700.0;26378.0;17.0	0
543	Open;4200.0;14226.0;19.0	0
543	Open;3700.0;26378.0;17.0	0
543	Open;4200.0;14226.0;19.0	0
543	Open;3700.0;26378.0;17.0	0
543	Open;4200.0;14226.0;19.0	0
543	Open;2000.0;10337.0;8.0	0
543	Open;2500.0;13807.0;10.0	0
543	Open;3700.0;26378.0;17.0	0
543	Open;4200.0;14226.0;19.0	0
543	Open;2000.0;10337.0;8.0	0
543	Open;2600.0;10756.0;12.0	0
543	Open;3700.0;10756.0;17.0	0
543	Open;4200.0;14226.0;19.0	0
543	Open;3700.0;10756.0;17.0	0
543	Open;4200.0;14226.0;19.0	0
543	Open;3700.0;10756.0;17.0	0
543	Open;4200.0;14226.0;19.0	0
543	Open;3700.0;10756.0;17.0	0
543	Open;4200.0;14226.0;19.0	0
543	Open;3700.0;10756.0;17.0	0
543	Open;4200.0;14226.0;19.0	0
543	Open;3700.0;10756.0;17.0	0
543	Open;4200.0;14226.0;19.0	0
543	Open;3700.0;10756.0;17.0	0
543	Open;4200.0;14226.0;19.0	0
543	Open;3700.0;10756.0;17.0	0
543	Open;4200.0;14226.0;19.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;1900.0;6494.0;6.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;4200.0;14226.0;19.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;4200.0;14226.0;19.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;5200.0;13436.0;23.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;8000.0;14824.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Selected;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8200.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
543	Open;8300.0;12964.0;35.0	0
544	Scenario;0.1:0.6|-0.7:1.2|-0.6:0.2|-0.3:-0.4|-6.0:2.0|-5.2:1.2|-5.8:3.0|-4.6:1.9|-6.5:3.4|-6.6:2.4|-6.1:1.3|-6.5:0.4|-5.3:2.4|-1.0:5.6|-2.1:6.0|-1.5:6.9|-3.0:5.1|-0.2:5.8|-2.2:7.0|-2.8:6.2|-1.7:5.3|-0.7:7.2|-0.8:6.4|	1
544	Open;2500.0;3509.0;8.0	0
544	Open;2200.0;3509.0;8.0	0
544	Open;2500.0;3509.0;8.0	0
544	Open;2200.0;13997.0;14.0	0
544	Open;3300.0;13997.0;14.0	0
544	Open;3300.0;13997.0;14.0	0
544	Open;3300.0;13997.0;14.0	0
544	Open;3600.0;13997.0;16.0	0
544	Open;3300.0;13997.0;14.0	0
544	Open;1500.0;6979.0;6.0	0
544	Open;2900.0;13997.0;14.0	0
544	Open;3300.0;13997.0;14.0	0
544	Open;2900.0;13997.0;14.0	0
544	Open;2900.0;13997.0;14.0	0
544	Open;3300.0;13997.0;14.0	0
544	Scenario;-5.3:2.4|-6.5:0.4|-6.1:1.3|-6.6:2.4|-6.5:3.4|-4.6:1.9|-5.8:3.0|-5.2:1.2|-7.4:1.4|-6.0:2.0|0.6:1.0|0.7:0.3|-0.8:-1.6|0.4:-0.8|-0.3:-0.4|-0.6:0.2|-1.4:-1.2|1.0:-0.5|-0.7:1.2|0.1:0.6|2.1:-6.4|1.5:-5.9|1.1:-6.3|2.2:-5.6|2.8:-6.0|6.0:5.1|6.8:5.3|7.4:4.8|6.5:4.7|7.4:5.7|	0
544	Selected;3300.0;13997.0;14.0	0
544	Scenario;-0.8:6.4|-0.7:7.2|-1.7:5.3|-2.8:6.2|-2.2:7.0|-0.2:5.8|-3.0:5.1|-1.5:6.9|-2.1:6.0|-1.0:5.6|6.9:-0.8|6.5:-1.0|2.0:3.1|-4.5:-6.0|-6.5:-6.8|-7.2:5.5|-5.3:2.4|-6.5:0.4|-6.1:1.3|-6.6:2.4|-6.5:3.4|-4.6:1.9|-5.8:3.0|-5.2:1.2|-7.4:1.4|-6.0:2.0|-2.4:-3.7|-3.1:-4.4|-1.7:-3.4|-1.0:-4.8|-3.2:-3.6|-1.7:-4.4|-1.0:-5.6|-3.8:-3.8|-2.0:-5.1|-1.2:-4.0|0.6:1.0|0.7:0.3|-0.8:-1.6|0.4:-0.8|-0.3:-0.4|-0.6:0.2|-1.4:-1.2|1.0:-0.5|-0.7:1.2|0.1:0.6|2.1:-6.4|1.5:-5.9|1.1:-6.3|2.2:-5.6|2.8:-6.0|6.0:5.1|6.8:5.3|7.4:4.8|6.5:4.7|7.4:5.7|	0
544	Scenario;-0.8:6.4|-0.7:7.2|-1.7:5.3|-2.8:6.2|-2.2:7.0|-0.2:5.8|-3.0:5.1|-1.5:6.9|-2.1:6.0|-1.0:5.6|6.9:-0.8|6.5:-1.0|2.0:3.1|-4.5:-6.0|-6.5:-6.8|-7.2:5.5|-5.3:2.4|-6.5:0.4|-6.1:1.3|-6.6:2.4|-6.5:3.4|-4.6:1.9|-5.8:3.0|-5.2:1.2|-7.4:1.4|-6.0:2.0|-2.4:-3.7|-3.1:-4.4|-1.7:-3.4|-1.0:-4.8|-3.2:-3.6|-1.7:-4.4|-1.0:-5.6|-3.8:-3.8|-2.0:-5.1|-1.2:-4.0|0.6:1.0|0.7:0.3|-0.8:-1.6|0.4:-0.8|-0.3:-0.4|-0.6:0.2|-1.4:-1.2|1.0:-0.5|-0.7:1.2|0.1:0.6|2.1:-6.4|1.5:-5.9|1.1:-6.3|2.2:-5.6|2.8:-6.0|6.0:5.1|6.8:5.3|7.4:4.8|6.5:4.7|7.4:5.7|	0
544	Scenario;-0.8:6.4|-0.7:7.2|-1.7:5.3|-2.8:6.2|-2.2:7.0|-0.2:5.8|-3.0:5.1|-1.5:6.9|-2.1:6.0|-1.0:5.6|-5.3:2.4|-4.6:1.9|-5.2:1.2|-2.4:-3.7|-1.7:-3.4|-3.2:-3.6|-3.8:-3.8|0.6:1.0|0.7:0.3|-0.8:-1.6|0.4:-0.8|-0.3:-0.4|-0.6:0.2|-1.4:-1.2|1.0:-0.5|-0.7:1.2|0.1:0.6|	0
544	Open;2900.0;13997.0;14.0	0
544	Open;2900.0;13997.0;14.0	0
544	Open;1500.0;6979.0;6.0	0
544	Open;2900.0;13997.0;14.0	0
544	Open;2900.0;13997.0;14.0	0
544	Open;1500.0;6979.0;6.0	0
544	Open;2900.0;13997.0;14.0	0
544	Open;2900.0;13997.0;14.0	0
544	Open;1500.0;6979.0;6.0	0
544	Open;2900.0;13997.0;14.0	0
544	Open;2900.0;13997.0;14.0	0
544	Open;3300.0;13997.0;14.0	0
544	Open;3300.0;13997.0;14.0	0
544	Open;3300.0;13997.0;14.0	0
544	Open;3600.0;13997.0;16.0	0
544	Open;3300.0;13997.0;14.0	0
544	Open;1500.0;6979.0;6.0	0
544	Open;2900.0;13997.0;14.0	0
544	Open;3300.0;13997.0;14.0	0
544	Open;2900.0;13997.0;14.0	0
544	Open;2900.0;13997.0;14.0	0
544	Open;3300.0;13997.0;14.0	0
544	Scenario;-5.3:2.4|-6.5:0.4|-6.1:1.3|-6.6:2.4|-6.5:3.4|-4.6:1.9|-5.8:3.0|-5.2:1.2|-7.4:1.4|-6.0:2.0|0.6:1.0|0.7:0.3|-0.8:-1.6|0.4:-0.8|-0.3:-0.4|-0.6:0.2|-1.4:-1.2|1.0:-0.5|-0.7:1.2|0.1:0.6|2.1:-6.4|1.5:-5.9|1.1:-6.3|2.2:-5.6|2.8:-6.0|6.0:5.1|6.8:5.3|7.4:4.8|6.5:4.7|7.4:5.7|	0
545	Open;2500.0;14694.0;10.0	0
545	Open;2900.0;12852.0;11.0	0
545	Open;2500.0;14694.0;10.0	0
545	Open;2000.0;13880.0;9.0	0
545	Open;2000.0;13880.0;9.0	0
545	Open;2500.0;14694.0;10.0	0
545	Open;2000.0;13880.0;9.0	0
545	Open;2000.0;13880.0;9.0	0
545	Open;2000.0;13880.0;9.0	0
545	Scenario;-0.8:6.4|-0.7:7.2|-2.8:6.2|-2.2:7.0|-0.2:5.8|-1.5:6.9|6.9:-0.8|6.5:-1.0|-4.5:-6.0|-6.5:-6.8|-7.2:5.5|-6.5:0.4|-6.1:1.3|-5.2:1.2|-7.4:1.4|-6.0:2.0|-2.4:-3.7|-3.1:-4.4|-1.7:-3.4|-1.0:-4.8|-3.2:-3.6|-1.7:-4.4|-1.0:-5.6|-3.8:-3.8|-2.0:-5.1|-1.2:-4.0|0.6:1.0|0.7:0.3|-0.8:-1.6|0.4:-0.8|-0.3:-0.4|-0.6:0.2|-1.4:-1.2|1.0:-0.5|-0.7:1.2|0.1:0.6|2.1:-6.4|1.5:-5.9|1.1:-6.3|2.2:-5.6|2.8:-6.0|6.0:5.1|6.8:5.3|7.4:4.8|6.5:4.7|7.4:5.7|	0
545	Open;3300.0;13947.0;14.0	0
545	Open;3500.0;13207.0;19.0	0
545	Open;3700.0;204760.0;18.0	0
545	Open;4200.0;14226.0;19.0	0
545	Open;3700.0;10756.0;17.0	0
545	Open;4200.0;14226.0;19.0	0
545	Open;3700.0;10756.0;17.0	0
545	Open;4200.0;14226.0;19.0	0
545	Open;3700.0;10756.0;17.0	0
545	Open;4200.0;14226.0;19.0	0
545	Open;3700.0;10756.0;17.0	0
545	Open;4200.0;14226.0;19.0	0
545	Open;3700.0;10756.0;17.0	0
545	Open;4200.0;14226.0;19.0	0
545	Open;8000.0;14824.0;35.0	0
545	Open;1900.0;6494.0;6.0	0
545	Open;8000.0;14824.0;35.0	0
545	Open;8000.0;14824.0;35.0	0
545	Open;4200.0;14226.0;19.0	0
545	Open;8000.0;14824.0;35.0	0
545	Open;4200.0;14226.0;19.0	0
545	Open;8000.0;14824.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;5200.0;13436.0;23.0	0
545	Open;8000.0;14824.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8000.0;14824.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8000.0;14824.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8000.0;14824.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8000.0;14824.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8000.0;14824.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8000.0;14824.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8000.0;14824.0;35.0	0
545	Open;8000.0;14824.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8000.0;14824.0;35.0	0
545	Open;8000.0;14824.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8300.0;12964.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8300.0;12964.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8300.0;12964.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8300.0;12964.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8300.0;12964.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8300.0;12964.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8300.0;12964.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8300.0;12964.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8300.0;12964.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8300.0;12964.0;35.0	0
545	Open;8200.0;12964.0;35.0	0
545	Open;8300.0;12964.0;35.0	0
