seq	action	start_seq
253	"Agent=4700,29436,18_Pathr20c42$6953;-5.2,1.2,3;-6.6,2.4,4;-6.5,3.4,4;-6.1,1.3,2;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-7.2,5.5,2;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3Pathr17c20$5140;-3.1,-6.4,4;-2.0,-5.1,3;-1.0,-5.6,4;-4.5,-6.0,3;-6.5,0.4,1;-6.1,1.3,2;-6.0,2.0,3;-5.2,1.2,3Pathr20c29$5243;-4.6,1.9,3;-0.7,1.2,2;-0.6,0.2,2;-0.3,-0.4,1;-0.8,-1.6,2;-1.7,-3.4,2;-1.2,-4.0,1;-1.7,-4.4,2;-2.4,-3.7,4;-3.1,-4.4,3;-3.2,-3.6,1Pathr4c80$5437"	0
253	Submit	0
253	"Agent=0,2800,261,7.0,5.0"	0
254	"Open=1500.0,10630.0,7.0"	0
255	"Open=1400.0,10337.0,6.0"	0
256	"Open=1600.0,124907.0,8.0"	0
257	"Open=2800.0,6945.0,10.0"	0
258	"Open=1800.0,12639.0,5.0"	0
259	"Open=800.0,6940.0,3.0"	0
260	"Open=1800.0,7964.0,48.0"	0
261	"Open=9100.0,7846.0,18.0"	0
261	"Manual_r23c5$5182;-3.8,-3.8;-3.2,-3.6;-1.7,-3.4;"	0
261	"Manual_r23c5$5182;-3.0,5.1;-2.1,6.0;-2.8,6.2;r17c5$5026;-0.2,5.8;-1.0,5.6;-1.7,5.3;"	0
261	"Manual_r10c26$3509;-5.2,1.2;-6.5,0.4;-6.1,1.3;-6.0,2.0;-6.6,2.4;-5.8,3.0;-5.3,2.4;-4.6,1.9;"	0
261	"Manual_r9c71$6365;-4.6,1.9;-5.3,2.4;-5.8,3.0;-6.5,3.4;-6.6,2.4;r25c20$6298;6.0,5.1;6.5;-6.1,2.0;-6.5,3.4;r45c5116$659;-1.7,-3.4;-2.4,-3.7;-3.1,-4.4;-3.8,-3.8;-3.2,-3.6;r24c45$7070;-2.8,6.2;-2.1,6.0;-1.7,5.3;-1.0,5.6;r41c10$6270;-0.6,0.2;-1.4,-1.2;"	0
261	"Agent=6100,14550,21_Pathr16c54$6539;-5.2,1.2,3;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-7.2,5.5,2;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3"	0
261	"Agent=1000,3508,4_Pathr25c32$7236;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-0.7,1.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.8,-1.6,2;-1.4,-1.2,3Pathr16c65$6598;-0.6,0.2,2;-1.7,-3.4,2;-1.7,-4.4,2;-1.0,-4.8,3;-1.0,-5.6,4;-2.0,-5.1,3;-3.1,-4.4,3;-2.4,-3.7,4"	0
261	"Agent=5600,14361,20_Pathr19c65$7763;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-0.7,1.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.8,-1.6,2;-1.4,-1.2,3Pathr10c5$3470;-2.4,-3.7,4"	0
261	"Agent=5800,14923,20_Pathr13c72$7140;-5.2,1.2,3;-6.1,1.3,2;-6.0,2.0,3;-7.4,1.4,1;-6.5,0.4,1Pathr45c5$65820;-0.7,1.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-1.4,-1.2,3Pathr16c65$6790;-0.8,-1.6,2;-1.7,-4.4,2;-1.0,-4.8,3;-1.0,-5.6,4;-2.0,-5.1,3;-3.1,-4.4,3;-2.4,-3.7,1"	0
262	"Open=4000.0,12633.0,12.0"	0
262	"Manual_r9c71$6365;-4.6,1.9;-5.3,2.4;-6.5,3.4;-6.6,2.4;-5.8,3.0;-5.3,2.4;-3.8,-3.8;-3.2,-3.6;-1.7,-3.4;-2.4,-3.7;r20c29$5243;-3.0,5.1;-2.8,6.2;-2.2,7.0;-1.5,6.9;-0.7,7.2;-0.8,6.4;-0.2,5.8;-2.1,6.0;-1.0,5.6;-1.7,5.3;-0.7,1.2;"	0
263	Start	1
263	"Manual_r10c5$3470;-6.5,0.4;-6.1,1.3;-6.0,2.0;-6.6,2.4;-6.5,3.4;-5.8,3.0;-5.3,2.4;-4.6,1.9;-5.2,1.2;"	0
263	"Manual_r59c5$7669;-6.5,0.4;-6.1,1.3;-5.2,1.2;r5c20$3598;-0.2,5.8;-2.1,6.0;-0.7,1.2;0.1,0.6;0.6,1.0;0.7,0.3;1.0,-0.5;0.4,-0.8;-1.4,-1.2;-0.8,-1.6;-1.4,-1.2;"	0
263	"Manual_r10c5$3470;r12c32$4504;-4.6,1.9;-5.3,2.4;-5.8,3.0;-6.5,3.4;-6.6,2.4;-7.4,1.4;-6.0,2.0;-6.1,1.3;-5.2,1.2;r17c14$17740;r19c70$691;-2.4,-3.7;"	0
263	"Manual_r10c5$3470;r10c5$3470;r10c5$3470;r10c5$3470;r10c5$3470;r10c5$3470;-3.1,-4.4;r10c5$3470;-2.4,-3.7;"	0
263	"Manual_r10c5$3470;-3.2,-3.6;-1.7,-3.4;"	0
263	Submit	0
263	Manual_r10c5$3470;r10c5$3470;r10c5$3470;	0
263	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;r10c5$3470;-2.4,-3.7;-3.2,-3.6;r10c5$3470;r10c5$3470;r10c5$3470;r10c5$3470;r10c5$3470;r10c5$3470;r10c5$3470;r10c5$3470;-3.1,-4.4;r10c5$3470;-2.4,-3.7;r10c5$3470;-1.7,-4.4;"	0
263	"Manual_r10c5$3470;-5.2,1.2;-5.8,3.0;r10c5$3470;-5.2,1.2;"	0
263	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;r10c5$3470;-2.4,-3.7;-3.2,-3.6;r10c5$3470;0.4,-0.8;-0.8,-1.6;r10c5$3470;-5.2,1.2;-6.1,1.3;r10c5$3470;-3.2,-3.6;-3.1,-4.4;-3.8,-3.8;"	0
263	"Manual_r10c5$3470;-2.4,-3.7;"	0
264	"Open=2000.0,11966.0"	0
264	S	0
264	"en=1500.0,12763.0,7.0"	0
265	Start	1
265	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
265	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
265	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
266	"Open=2000.0,13880.0,9.0"	0
266	"Agent=1500,974,4_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2Pathr10c5$3470;-4.6,1.9,3;-5.8,3.0,2"	0
266	"Agent=1000,6940,4_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2Pathr10c5$3470;-4.6,1.9,3;-5.8,3.0,2Pathr10c5$3470;-1.4,-1.2,3;-0.8,-1.6,2Pathr10c5$3470;-3.2,-3.6,1;-3.1,-4.4,3;-3.8,-3.8,1Pathr10c5$3470;-1.7,-3.4,2;-1.2,-4.0,1;-1.7,-4.4,2"	0
266	"Agent=0,12902,4_Pathr10c5$3470;-3.2,-3.6,1;-3.1,-4.4,3;-3.8,-3.8,1Pathr10c5$3470;-2.4,-3.7,4"	0
266	Submit	0
267	"Open=1000.0,6940.0,5.0"	0
268	"Open=1000.0,6940.0,4.0"	0
269	"Open=1500.0,11760.0,7.0"	0
269	"Manual_r17c5$3630;-2.2,7.0;-1.5,6.9;-1.0,5.6;-0.2,5.8;r10c5$3470;-5.8,3.0;-6.0,2.0;r15c20$9218;-3.0,5.1;-2.8,6.2;-2.1,6.0;-1.7,5.3;-1.5,6.9;r21c15$6662;r17c5$3786;1.0;-0.7,7;0.4,-0.8;-0.3,-0.4;0.6,1.0;-0.8,-1.6;-1.2,-4.0;r15c5$5283;-1.5,6.9;-0.7,7.2;-0.8,6.4;-1.0,5.6;"	0
270	Start	1
270	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
270	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
270	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
270	"Manual_r10c5$3470;-6.5,3.4;"	0
271	"Open=1000.0,9089.0,4.0"	0
272	"Open=1000.0,5619.0,4.0"	0
273	"Open=1000.0,5619.0,4.0"	0
274	"Open=100.0,690.0,1.0"	0
275	"Open=1000.0,6940.0,4.0"	0
276	"Open=1000.0,6940.0,4.0"	0
276	"Manual_r10c5$3470;-3.8,-3.8;-3.2,-3.6;-1.4,-3.8;-1.7,-4.4;"	0
276	"Manual_r10c5$3470;-6.5,0.4;-6.1,1.3;-7.4,1.4;r9c12$2934;-6.6,1.4;-6.1,1.3;r9c12$2934;-4.6,1.9;-5.3,2.4;-5.8,3.0;-6.0,2.0;-5.2,1.2;"	0
276	Submit	0
276	Manual_r10c5$3470;r14c5$3790;r9c79$6547;r11c61$5948;	0
276	"Manual_r10c5$3470;-1.4,-1.2;-0.8,-1.6;r10c5$3470;1.0,-0.5;0.4,-0.8;"	0
276	"Manual_r10c5$3470;0.1,0.6;0.4,-0.8;"	0
276	"Manual_r10c5$3470;-3.1,-4.4;r10c5$3470;r10c5$3470;"	0
276	"Manual_r10c5$3470;-5.2,1.2;-5.8,3.0;r10c5$3470;-6.6,2.4;"	0
276	"Manual_r10c5$3470;-6.5,0.4;-7.4,1.4;-5.2,1.2;r17c5$3630;-2.2,7.0;-1.0,5.6;-0.2,5.8;"	0
276	"Manual_r10c5$3470;-6.6,2.4;"	0
276	"Agent=200,3470,2_Pathr10c5$3470;-6.5,0.4,1;-7.4,1.4,1Pathr6c26$3332"	0
277	"Open=500.0,3470.0,2.0"	0
277	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
277	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
277	Submit	0
277	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
278	Start	1
279	"Open=2000.0,10337.0,8.0"	0
280	"Open=4800.0,14487.0,17.0"	0
281	"Open=4800.0,14487.0,17.0"	0
282	"Open=4800.0,14487.0,17.0"	0
283	"Open=4300.0,14282.0,18.0"	0
284	"Open=4500.0,12656.0,12.0"	0
285	"Open=4400.0,20344.0,11.0"	0
286	"Open=4500.0,14620.0,16.0"	0
286	"Agent=3900,14804,12_Pathr31c25$6340;-0.3,-0.4,1;-0.7,1.2,2;-1.7,5.3,2;-1.0,5.6,2;-0.2,5.8,1;-0.8,6.4,1;-2.1,6.0,2;-2.8,6.2,1;-3.0,5.1,2Pathr17c5$3716;-5.2,1.2,3;-6.1,1.3,2;-6.0,2.0,3;-5.3,2.4,4;-4.6,1.9,3"	0
286	"Manual_r29c5$5439;1.5,-5.9;2.2,-5.6;2.8,-6.0;2.1,-6.4;1.1,-6.3;1.5,-5.9;-1.0,-5.6;-1.0,-4.8;-2.0,-5.1;-1.7,-4.4;-1.2,-4.0;-1.7,-3.4;-0.8,-1.6;"	0
286	"Manual_r11c20$4218;-6.6,2.4;-6.1,1.3;-6.5,0.4;-7.4,1.4;-6.1,1.3;-6.0,2.0;-5.3,2.4;-4.6,1.9;-5.2,1.2;r17c15$4783;-4.6,1.9;-5.3,2.4;-6.0,2.0;-6.1,1.3;-6.5,0.4;"	0
286	"Manual_r14c12$4208;-3.0,5.1;-2.8,6.2;-2.1,6.0;-1.7,5.3;-1.5,6.9;-0.7,7.2;-0.8,6.4;-1.0,5.6;r10c5$3470;-5.3,2.4;-6.5,0.4;"	0
286	Submit	0
286	"Manual_r9c32$4159;-0.3,-0.4;-0.6,0.2;-0.7,1.2;r10c5$3470;-5.8,3.0;-6.0,2.0;"	0
286	"Manual_r23c5$5182;-3.0,5.1;-2.1,6.0;-2.8,6.2;r21c18$5294;"	0
286	"Manual_r21c18$5294;-3.0,5.1;-2.1,6.0;-2.8,6.2;-2.2,7.0;-1.5,6.9;-0.7,7.2;-0.8,6.4;-0.2,5.8;-1.0,5.6;-1.7,5.3;r20c29$5243;-3.2,-3.6;-3.8,-3.8;-3.1,-4.4;-2.0,-5.1;-1.0,-5.6;-1.0,-4.8;-1.7,-4.4;-1.7,-3.4;-2.4,-3.7;-3.1,-4.4;-3.8,-3.8;-3.2,-3.6;r12c20$5095;-5.3,2.4;-6.6,2.4;-6.1,1.3;-6.5,0.4;-7.4,1.4;-6.1,1.3;-6.0,2.0;-6.6,2.4;-6.8,3.0;-5.3,2.4;-4.6,1.9;-5.2,1.2;"	0
286	"Manual_r21c18$5294;-1.7,5.3;-1.0,5.6;-0.2,5.8;-0.8,6.4;-0.7,7.2;-1.5,6.9;-2.2,7.0;-2.8,6.2;-2.1,6.0;-3.0,5.1;-1.7,5.3;r21c18$5294;-1.7,5.3;-1.0,5.6;-0.2,5.8;-0.8,6.4;-0.7,7.2;-1.5,6.9;-2.2,7.0;r4c20$3935;r4c20$3935;"	0
286	"Manual_r17c5$3630;-2.2,7.0;-1.5,6.9;-1.0,5.6;-0.2,5.8;r17c5$3630;-0.2,5.8;-2.2,7.0;r10c5$3470;-1.7,-3.4;-1.2,-4.0;r10c5$3470;-3.2,-3.6;-3.8,-3.8;"	0
286	"Manual_r17c5$3630;1.1,-6.3;1.5,-5.6;"	0
286	"Manual_r10c5$3470;r12c32$4494;-5.8,3.0;"	0
287	"Open=2800.0,20063.0,13.0"	0
288	"Open=800.0,6940.0,3.0"	0
288	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;r10c5$3470;-3.2,-3.6;-3.1,-4.4;-3.8,-3.8;r17c32$5102;1.0,-0.5;-0.6,0.2;0.1,0.6;0.6,1.0;"	0
289	"Open=2300.0,14280.0,12.0"	0
290	"Open=2800.0,20063.0,13.0"	0
291	"Open=3400.0,14364.0,13.0"	0
291	"Manual_r29c45$6494;-1.4,-1.2;-0.8,-1.6;0.4,-0.8;1.0,-0.5;0.7,0.3;0.1,-0.6;"	0
291	"Manual_r14c34$5034;-4.6,1.9;-5.3,2.4;-5.8,3.0;-6.5,3.4;-6.6,2.4;-7.4,1.4;-6.0,2.0;-6.1,1.3;-6.5,3.4;-6.6,2.4;-6.1,1.3;-5.2,1.2;-0.8,-1.6;-1.4,-1.2;-0.3,-0.4;-0.6,0.2;-0.7,1.2;"	0
291	"Manual_r16c30$4859;-6.5,0.4;-6.1,1.3;-6.6,2.4;-6.5,3.4;-5.3,2.4;-4.6,1.9;-6.0,2.0;-6.6,2.4;-6.5,3.4;-5.8,3.0;-5.3,2.4;-4.6,1.9;-6.0,2.0;-5.2,1.2;r25c20$6298;6.0,5.1;6.8,5.3;7.4,5.7;7.4,4.8;6.5,4.7;r11c20$4284;-6.5,3.4;-7.2,5.5;-2.8,6.2;r11c20$4284;-1.7,5.3;-1.0,5.6;-0.8,6.4;-0.7,7.2;-1.5,6.0;-0.7,1.2;0.1,0.6;-0.6,0.2;-0.3,-0.4;"	0
291	"Manual_r31c25$6340;-3.0,5.1;-2.8,6.2;-2.2,7.0;-2.1,6.0;-1.7,5.3;-1.0,5.6;"	0
291	"Manual_r21c15$6662;-3.0,5.1;-2.8,6.2;-2.2,7.0;-2.1,6.0;-2.1,6.0;-1.7,5.3;-1.0,5.6;r41c10$6270;-0.7,1.2;2.0,3.1;-0.2,5.8;-0.7,7.2;-0.8,6.4;-1.5,6.9;-2.1,6.0;-1.7,5.3;r21c15$6662;-1.2,-4.0;-1.0,-4.8;-1.0,-5.6;-2.0,-5.1;-4.5,-6.0;-3.8,-3.8;r17c5$3786;r17c5$3786;r4c20$3934;r45c5$6340;"	0
291	"Manual_r19c5$4284;-2.8,6.2;-2.2,7.0;-2.1,6.0;-1.5,6.9;-0.8,6.4;-1.7,5.3;-1.0,5.6;r41c10$6270;"	0
291	"Manual_r10c5$3470;r10c5$3470;-3.1,-4.4;r17c5$4483;"	0
291	"Manual_r17c5$3630;1.1,-6.3;1.5,-5.9;r17c5$3786;r17c5$3630;r10c5$3470;r17c5$3630;"	0
291	"Manual_r17c5$3630;-2.4,-1.2;-0.3,-0.4;0.4,-0.8;1.0,-0.5;0.7,0.3;0.6,1.0;0.1,0.6;-0.3,-0.4;-0.6,0.2;0.1,0.6;0.6,1.0;"	0
291	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;r10c5$3470;-3.2,-3.6;-3.1,-4.4;-3.8,-3.8;r22c5$3591;-0.2,5.8;-1.0,5.6;-1.7,5.3;"	0
291	"Manual_r41c10$6270;-2.8,6.2;-2.2,7.0;-1.5,6.9;-0.7,7.2;-0.8,6.4;-0.2,5.8;-1.0,5.6;r10c26$3509;-5.2,1.2;-6.5,0.4;-6.1,1.3;-6.0,2.0;-7.4,1.4;-6.5,0.4;-5.2,1.2;-4.6,1.9;-3.0,-3.1;-1.7,-3.4;"	0
291	"Manual_r10c26$3509;-4.6,1.9;-5.3,2.4;-5.8,3.0;-6.5,3.4;-6.6,2.4;-6.0,2.0;-5.2,1.2;"	0
291	Submit	0
291	"Manual_r10c26$3509;-6.6,2.4;-5.3,2.4;-6.0,2.0;-5.2,1.2;-4.6,1.9;r10c26$3509;0.4,-0.8;1.0,-0.5;0.7,0.3;0.6,1.0;0.1,0.6;r10c26$3509;r10c26$3509;-1.7,-3.4;-1.2,-4.0;-1.7,-4.4;-0.8,-1.6;-0.3,-0.4;-0.6,0.2;-0.7,1.2;r17c5$5026;-2.4,-3.7;"	0
292	"Open=1800.0,12038.0,12.0"	0
292	"Manual_r10c5$3470;-6.1,1.3;-5.2,1.2;r23c5$5092;-3.0,5.1;-2.8,6.2;-2.1,6.0;"	0
292	"Manual_r45c5$6426;-3.0,5.1;-2.8,6.2;-2.1,6.0;"	0
292	Submit	0
293	"Open=500.0,3470.0,2.0"	0
294	"Open=500.0,3470.0,2.0"	0
295	"Open=600.0,6802.0,3.0"	0
295	"Manual_r10c5$3470;-1.4,-1.2;-0.8,-1.6;r10c5$3470;r23c5$5182;-1.4,-1.2;-0.8,-1.6;-0.3,-0.4;-0.6,0.2;"	0
295	Submit	0
295	"Manual_r45c5$6582;-3.0,5.1;-1.7,5.3;-2.1,6.0;"	0
295	"Agent=500,3470,2_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2"	0
295	Submit	0
296	"Open=500.0,3470.0,2.0"	0
296	"Agent=2000,13880,11_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2Pathr16c80$9496;-4.6,1.9,3;-5.3,2.4,4;-5.8,3.0,2;-7.2,5.5,2;-6.5,3.4,4;-6.6,2.4,4;-6.0,2.0,3;-7.4,1.4,1;-6.5,0.4,1;-3.8,-3.8,1;-3.2,-3.6,1Pathr12c41$5188;-0.7,1.2,2;0.6,1.0,1;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-1.7,-3.4,2;-1.2,-4.0,1;-1.7,-4.4,2"	0
296	"Agent=3400,13805,14_Pathr9c32$3979;-5.2,1.2,3;-6.1,1.3,2;-6.5,0.4,1Pathr10c5$3470;-6.0,2.0,3;-5.8,3.0,2"	0
296	"Manual_r45c5$6426;-0.7,7.2;-1.5,6.9;-0.7,7.2;-0.8,6.4;-1.0,5.6;"	0
296	"Manual_r41c10$6270;-3.0,5.1;-2.8,6.2;-2.2,7.0;-2.1,6.0;-1.7,5.3;-1.0,5.6;r10c26$3509;-6.1,1.3;-7.4,1.4;-6.5,0.4;r14c30$5438;-2.4,-3.7;-1.7,-3.4;-1.2,-4.0;-1.0,-4.8;-1.0,-5.6;-2.0,-5.1;-1.7,-4.4;r23c5$5182;-2.4,-3.7;-3.2,-3.6;-3.1,-4.4;-3.0,-5.1;-1.0,-4.8;-1.7,-4.4;-1.7,-3.4;r35c15$7070;-7.2,5.6;-2.8,6.2;-2.2,7.0;-1.5,6.9;-0.8,6.4;-1.7,1.3;-1.7,5.3;r27c5$6494;-2.8,6.2;-2.1,6.0;-1.0,5.6;-1.7,5.3;"	0
296	"Manual_r27c5$6340;-4.6,1.9;-5.3,2.4;-5.8,3.0;-6.5,3.4;-6.6,2.4;-6.0,2.0;-5.2,1.2;r10c26$3509;-1.4,-1.2;-0.8,-1.6;0.4,-0.8;1.0,-0.5;0.7,0.3;-0.6,0.2;r18c60$7361;-3.1,-4.4;-4.5,-6.0;-1.0,-5.6;-2.0,-5.1;-3.1,-4.4;-3.8,-3.8;r17c32$5102;-2.8,6.2;-0.7,1.2;r17c5$3786;r17c5$3786;-4.6,1.9;-0.7,7.2;-1.8,6.9;-0.7,7.2;-0.8,6.4;-0.2,5.8;-1.0,5.6;r41c5$5430;-0.7,1.2;-1.7,5.2;"	0
296	"Manual_r45c5$6582;-3.0,5.1;-1.7,5.3;r10c5$3470;-3.8,-3.8;-3.2,-3.6;"	0
296	"Manual_r45c5$6426;-0.2,5.8;-1.0,5.6;-1.7,5.3;"	0
296	Submit	0
297	"Open=4000.0,12663.0,12.0"	0
298	"Open=4600.0,14833.0,16.0"	0
299	"Open=4000.0,12663.0,12.0"	0
300	"Open=3600.0,12387.0,11.0"	0
301	Start	1
301	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;"	0
301	"Manual_r10c5$3470;-6.5,0.4;-7.4,1.4;-5.2,1.2;"	0
301	"Manual_r10c5$3470;-6.5,3.4;r17c5$37862;r10c5$3470;-1.4,-1.2;-0.8,-1.6;r10c5$3470;1.0,-0.5;0.4,-0.8;"	0
301	"Manual_r10c5$3470;-5.2,1.2;-6.1,1.3;r10c5$3470;-3.2,-3.6;-3.1,-4.4;-3.8,-3.8;r17c32$5102;-4.6,1.9;-0.7,1.2;-0.6,0.2;"	0
301	"Agent=2500,10731,14_Pathr16c65$6598;-5.2,1.2,3;-6.1,1.3,2;-6.0,2.0,3;-7.4,1.4,1;-6.5,0.4,1;-3.8,-3.8,1;-3.2,-3.6,1;-2.4,-3.7,4;-1.7,-4.4,2;-1.2,-4.0,1;-1.7,-3.4,2;-0.8,-1.6,2Pathr14c30$5437;-1.4,-1.2,3;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2;0.6,1.0,1;0.1,0.6,2;-0.6,0.2,2;-0.7,1.2,2"	0
301	"Agent=4900,13906,21_Pathr18c80$8469;-5.2,1.2,3;-6.0,2.0,3;-6.1,1.3,2;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4;-7.2,5.5,2;-5.8,3.0,2;-5.3,2.4,4;-4.6,1.9,3Pathr14c30$5437;-1.4,-1.2,3;-0.8,-1.6,2;-0.3,-0.4,1;0.4,-0.8,3;1.0,-0.5,2;0.7,0.3,2;0.6,1.0,1;0.1,0.6,2;-0.7,1.2,2;-1.7,5.3,2;-1.0,5.6,2;-0.2,5.8,1;-0.8,6.4,1;-1.5,6.9,1;-2.1,6.0,2;-2.8,6.2,1;-3.0,5.1,2Pathr21c15$6662;0.1,0.6,2;-0.3,-0.4,1;0.1,0.6,2;0.7,0.3,2;0.6,1.0,1;-0.7,1.2,2"	0
302	"Open=6500.0,13531.0,25.0"	0
303	"Open=5100.0,13637.0,38.0"	0
303	"Agent=7000,15707,3_Pathr2c20$5095;-5.2,1.2,3;-6.1,1.3,2;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-7.2,5.5,2;-7.2,5.5,2;-2.8,6.2,1;-2.1,6.0,2;-2.2,7.0,1;-1.5,6.9,1;-0.7,7.2,1;-0.8,6.4,1;-0.2,5.8,1;-1.0,5.6,2;-1.7,5.3,2Pathr24c30$6582;0.1,0.6,2;0.6,1.0,1;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;2.2,-5.6,1;2.8,-6.0,1;2.1,-6.4,4;1.5,-5.9,1;1.1,-6.3,4;-1.0,-5.6,4;-1.0,-4.8,3;-1.2,-4.0,1"	0
304	Start	1
304	"Agent=400,7629,2_Pathr10c5$3470;-3.1,-4.4,3"	0
304	"Agent=600,3802,2_Pathr10c5$3470;-6.5,0.4,1;-7.4,1.4,1;-6.0,2.0,3Pathr10c5$3470;-5.3,2.4,4"	0
305	"Open=2700.0,9226.0,13.0"	0
306	"Open=2000.0,13880.0,9.0"	0
306	"Agent=2000,13880,9_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2Pathr10c5$3470;-4.6,1.9,3;-5.8,3.0,2Pathr10c5$3470;-6.5,0.4,1;-7.4,1.4,1;-6.0,2.0,3"	0
306	"Agent=2000,13880,10_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2Pathr10c5$3470;-6.5,0.4,1;-7.4,1.4,1;-6.0,2.0,3Pathr10c5$3470;-0.8,-1.6,2;-0.3,-0.4,1;0.1,0.6,2Pathr10c5$3470;-3.2,-3.6,1;-3.1,-4.4,3;-3.8,-3.8,1"	0
306	"Agent=2000,13880,11_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2Pathr10c5$3470;-6.5,0.4,1;-7.4,1.4,1;-6.0,2.0,3Pathr10c5$3470;-0.8,-1.6,2;-0.3,-0.4,1;0.1,0.6,2Pathr10c5$3470;-3.2,-3.6,1;-3.1,-4.4,3;-3.8,-3.8,1"	0
306	"Agent=2000,13880,11_Pathr10c5$3470;-5.2,1.2,3;-6.1,1.3,2Pathr10c5$3470;-6.5,0.4,1;-7.4,1.4,1;-6.0,2.0,3Pathr10c5$3470;-0.8,-1.6,2;-0.3,-0.4,1;0.1,0.6,2Pathr10c5$3470;-3.2,-3.6,1;-3.1,-4.4,3;-3.8,-3.8,1"	0
306	Submit	0
306	"Agent=1400,12038,10_Pathr11c51$5619;-6.5,0.4,1;-7.4,1.4,1;-6.6,2.4,4;-6.5,3.4,4Pathr11c20$4284;-3.8,-3.8,1;-3.2,-3.6,1;-1.7,-4.4,2;-1.2,-4.0,1;-1.7,-3.4,2Pathr17c5$3786;-0.2,5.8,1;-1.0,5.6,2;-1.7,5.3,2"	0
306	"Agent=4200,14422,15_Pathr41c10$6270;-2.8,6.2,1;-2.2,7.0,1;-1.5,6.9,1;-0.7,7.2,1;-0.8,6.4,1;-0.2,5.8,1;-1.0,5.6,2;-1.7,5.3,2Pathr48c10$7465;-4.6,1.9,3;-0.7,1.2,2;-0.6,0.2,2;0.1,0.6,2;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.8,-1.6,2;-1.4,-1.2,3Pathr16c65$6790;-0.6,0.2,2;-1.7,-3.4,2;-1.7,-4.4,2;-1.0,-4.8,3;-1.0,-5.6,4;-2.0,-5.1,3;-3.1,-4.4,3;-2.4,-3.7,4"	0
306	"Agent=5600,13491,19_Pathr16c54$6538;-5.2,1.2,3;-6.0,2.0,3;-6.6,2.4,4;-6.5,3.4,4;-5.3,2.4,4;-4.6,1.9,3;-1.4,-1.2,3;-0.8,-1.6,2Pathr25c32$7236;-0.7,1.2,2;0.1,0.6,2;0.6,1.0,1;0.7,0.3,2;1.0,-0.5,2;0.4,-0.8,3;-0.3,-0.4,1;-1.4,-1.2,3;-0.8,-1.6,2;-1.7,-3.4,2;-2.4,-3.7,4Pathr10c26$3509;-3.2,-3.6,1;-3.1,-4.4,3;-3.8,-3.8,1"	0
