session305
Time,User,Action,Type
2020-04-08 20:49:08.928308+00:00,cmu_04,planner;ScenarioLoaded:Scenario:252,client
2020-04-08 20:49:09.459260+00:00,cmu_01,business;SelectNode;94;True,client
2020-04-08 20:49:10.725631+00:00,cmu_01,business;SelectNode;96;True,client
2020-04-08 20:49:10.889830+00:00,cmu_06,planner;LoadDatabase,client
2020-04-08 20:49:11.183521+00:00,cmu_01,business;SelectNode;89;True,client
2020-04-08 20:49:11.549457+00:00,cmu_01,business;SelectNode;91;True,client
2020-04-08 20:49:11.619032+00:00,cmu_06,planner;ScenarioLoaded:Scenario:252,client
2020-04-08 20:49:12.632097+00:00,cmu_06,planner;LoadDatabase,client
2020-04-08 20:49:12.985135+00:00,cmu_04,check out plan 1,chat: All @32___305
2020-04-08 20:49:13.190720+00:00,cmu_06,planner;ScenarioLoaded:Scenario:252,client
2020-04-08 20:49:13.506569+00:00,cmu_06,"planner;PathMetrics;Profit,200,OperatingCost,107,StartUpCost,17351,Number of Deliveries,1,MassDelivered,2,Parcel,2,Food,0",client
2020-04-08 20:49:13.523809+00:00,cmu_06,planner;ManualPathAdded;VehicleIndex=4;AddedIndex=81,client
2020-04-08 20:49:13.673353+00:00,cmu_01,business;SelectNode;95;True,client
2020-04-08 20:49:16.734033+00:00,cmu_02,designer;LoadVehicles,client
2020-04-08 20:49:19.511599+00:00,cmu_01,business;SubmitScenario,client
2020-04-08 20:49:19.572969+00:00,cmu_06,"planner;PathMetrics;Profit,300,OperatingCost,113,StartUpCost,17351,Number of Deliveries,2,MassDelivered,3,Parcel,3,Food,0",client
2020-04-08 20:49:20.627974+00:00,cmu_06,planner;RunPathAgent,client
2020-04-08 20:49:20.793305+00:00,cmu_06,"planner;PathMetrics;Profit,2100,OperatingCost,539,StartUpCost,17351,Number of Deliveries,9,MassDelivered,19,Parcel,17,Food,2",client
2020-04-08 20:49:20.828389+00:00,cmu_06,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:49:21.167248+00:00,cmu_04,you can see it serves some of the buildings in the southwest,chat: All @32___305
2020-04-08 20:49:22.036155+00:00,cmu_05,planner;StartSession,client
2020-04-08 20:49:22.398325+00:00,cmu_01,business;LoadDatabase,client
2020-04-08 20:49:23.074071+00:00,cmu_05,planner;ScenarioLoaded:Scenario:253,client
2020-04-08 20:49:23.300315+00:00,cmu_01,business;ScenarioLoaded:Scenario:253,client
2020-04-08 20:49:23.331947+00:00,cmu_05,planner;ScenarioLoaded:Scenario:253,client
2020-04-08 20:49:23.689679+00:00,cmu_01,business;LoadDatabase,client
2020-04-08 20:49:23.831514+00:00,cmu_04,planner;LoadDatabase,client
2020-04-08 20:49:24.514506+00:00,cmu_06,planner;RunPathAgent,client
2020-04-08 20:49:24.682034+00:00,cmu_01,"business;PathMetrics;Profit,1000,OperatingCost,216,StartUpCost,6940,Number of Deliveries,6,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:49:24.742771+00:00,cmu_01,business;Opened;plan 1,client
2020-04-08 20:49:24.792210+00:00,cmu_01,business;ScenarioLoaded:Scenario:253,client
2020-04-08 20:49:24.905410+00:00,cmu_01,"business;PathMetrics;Profit,1000,OperatingCost,216,StartUpCost,6940,Number of Deliveries,6,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:49:24.939542+00:00,cmu_01,business;Opened;plan 1,client
2020-04-08 20:49:24.976352+00:00,cmu_04,planner;ScenarioLoaded:Scenario:253,client
2020-04-08 20:49:25.008086+00:00,cmu_06,"planner;PathMetrics;Profit,2100,OperatingCost,539,StartUpCost,17351,Number of Deliveries,9,MassDelivered,19,Parcel,17,Food,2",client
2020-04-08 20:49:25.024319+00:00,cmu_06,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:49:25.229845+00:00,cmu_04,planner;LoadDatabase,client
2020-04-08 20:49:25.753002+00:00,cmu_04,planner;ScenarioLoaded:Scenario:253,client
2020-04-08 20:49:26.783816+00:00,cmu_04,planner;SelectPath;0;base,client
2020-04-08 20:49:26.815795+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,6940,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:49:27.156091+00:00,cmu_04,planner;SelectPath;1;test1,client
2020-04-08 20:49:27.172142+00:00,cmu_04,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,6940,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:49:28.117540+00:00,cmu_04,planner;RunPathAgent,client
2020-04-08 20:49:28.214931+00:00,cmu_04,"planner;PathMetrics;Profit,1000,OperatingCost,152,StartUpCost,6940,Number of Deliveries,4,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:49:28.230995+00:00,cmu_04,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:49:28.843123+00:00,cmu_05,planner;LoadDatabase,client
2020-04-08 20:49:29.278394+00:00,cmu_05,planner;ScenarioLoaded:Scenario:253,client
2020-04-08 20:49:34.393712+00:00,cmu_02,"designer;HotKeyScaleDown;*aMM0+++++*bNM2++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:49:34.869711+00:00,cmu_02,"designer;HotKeyScaleUp;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:49:35.509748+00:00,cmu_02,"designer;HotKeyScaleUp;*aMM0+++++*bNM2++++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:49:35.877921+00:00,cmu_02,"designer;HotKeyScaleDown;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:49:36.031936+00:00,cmu_05,planner;SelectPath;0;test1,client
2020-04-08 20:49:36.047972+00:00,cmu_05,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,3470,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:49:37.277764+00:00,cmu_02,"designer;HotKeyScaleDown;*aMM0+++++*bNM2++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:49:37.660225+00:00,cmu_02,"designer;HotKeyScaleUp;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:49:38.635224+00:00,cmu_04,planner;SubmitPlanToDB;plan 2:plan 2,client
2020-04-08 20:51:10.028037+00:00,cmu_05,planner;ManualPathAdded;PayloadConstraint,client
2020-04-08 20:49:38.781192+00:00,cmu_04,planner;ServerMessage; Submit Plan : Success,client
2020-04-08 20:49:42.634857+00:00,cmu_06,planner;LoadDatabase,client
2020-04-08 20:49:43.244129+00:00,cmu_06,planner;ScenarioLoaded:Scenario:253,client
2020-04-08 20:49:43.609556+00:00,cmu_06,planner;LoadDatabase,client
2020-04-08 20:49:43.867990+00:00,cmu_04,i submitted plan 2,chat: All @32___305
2020-04-08 20:49:44.157408+00:00,cmu_06,planner;ScenarioLoaded:Scenario:253,client
2020-04-08 20:49:44.818561+00:00,cmu_06,planner;LoadDatabase,client
2020-04-08 20:49:45.428401+00:00,cmu_05,"planner;PathMetrics;Profit,400,OperatingCost,116,StartUpCost,3470,Number of Deliveries,1,MassDelivered,2,Parcel,0,Food,2",client
2020-04-08 20:49:45.431830+00:00,cmu_05,planner;ManualPathAdded;VehicleIndex=0;AddedIndex=106,client
2020-04-08 20:49:45.637168+00:00,cmu_06,planner;ScenarioLoaded:Scenario:253,client
2020-04-08 20:49:46.140206+00:00,cmu_06,planner;SelectPath;4;test1,client
2020-04-08 20:49:46.156076+00:00,cmu_06,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,17351,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:49:47.198338+00:00,cmu_06,planner;SelectPath;4;test1,client
2020-04-08 20:49:47.218782+00:00,cmu_06,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,17351,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:49:47.565172+00:00,cmu_06,planner;SelectPath;4;test1,client
2020-04-08 20:49:47.581760+00:00,cmu_06,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,17351,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:49:47.925692+00:00,cmu_02,designer;LoadVehicles,client
2020-04-08 20:49:47.988622+00:00,cmu_04,it covers the northwest,chat: All @32___305
2020-04-08 20:49:48.530065+00:00,cmu_06,planner;RunPathAgent,client
2020-04-08 20:49:48.740223+00:00,cmu_06,"planner;PathMetrics;Profit,2300,OperatingCost,438,StartUpCost,17351,Number of Deliveries,9,MassDelivered,21,Parcel,19,Food,2",client
2020-04-08 20:49:48.761248+00:00,cmu_06,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:49:50.223035+00:00,cmu_06,planner;RunPathAgent,client
2020-04-08 20:49:50.572246+00:00,cmu_06,"planner;PathMetrics;Profit,2300,OperatingCost,438,StartUpCost,17351,Number of Deliveries,9,MassDelivered,21,Parcel,19,Food,2",client
2020-04-08 20:49:50.593049+00:00,cmu_06,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:49:51.812096+00:00,cmu_01,business;LoadDatabase,client
2020-04-08 20:49:52.268401+00:00,cmu_01,business;ScenarioLoaded:Scenario:253,client
2020-04-08 20:49:53.860187+00:00,cmu_02,"designer;MouseClick;ToggleCCWMotor;*aMM2+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:49:54.020221+00:00,cmu_01,"business;PathMetrics;Profit,1000,OperatingCost,152,StartUpCost,6940,Number of Deliveries,4,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:49:54.036996+00:00,cmu_01,business;Opened;plan 2,client
2020-04-08 20:49:54.162774+00:00,cmu_02,"designer;HotKeyComponentToStructure;Structure;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:49:54.667503+00:00,cmu_03,"designer;MouseClick;ToggleStructure;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON0*hOM4*kOO4*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj,5,3",client
2020-04-08 20:49:54.744128+00:00,cmu_03,"designer;RemovedComponent;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*kOO4*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj,5,3",client
2020-04-08 20:49:54.874762+00:00,cmu_06,planner;SelectPath;4;test1,client
2020-04-08 20:49:54.891384+00:00,cmu_06,"planner;PathMetrics;Profit,2300,OperatingCost,438,StartUpCost,17351,Number of Deliveries,9,MassDelivered,21,Parcel,19,Food,2",client
2020-04-08 20:49:55.745194+00:00,cmu_03,"designer;MouseClick;ToggleStructure;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON0*hOM4*kOO4*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj,5,3",client
2020-04-08 20:49:56.128754+00:00,cmu_03,"designer;RemovedComponent;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*kOO4*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj,5,3",client
2020-04-08 20:49:56.348886+00:00,cmu_06,planner;RunPathAgent,client
2020-04-08 20:49:56.584094+00:00,cmu_03,"designer;RemovedComponent;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*kOO4*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj,5,3",client
2020-04-08 20:49:56.604678+00:00,cmu_06,"planner;PathMetrics;Profit,2300,OperatingCost,438,StartUpCost,17351,Number of Deliveries,9,MassDelivered,21,Parcel,19,Food,2",client
2020-04-08 20:49:56.621277+00:00,cmu_06,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:49:56.829652+00:00,cmu_03,"designer;RemovedComponent;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*kOO4*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj,5,3",client
2020-04-08 20:49:57.029615+00:00,cmu_03,"designer;RemovedComponent;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*kOO4*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj,5,3",client
2020-04-08 20:49:57.717478+00:00,cmu_06,planner;RunPathAgent,client
2020-04-08 20:49:57.780531+00:00,cmu_03,"designer;MouseClick;ToggleStructure;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*kOO0*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj,5,3",client
2020-04-08 20:49:57.937727+00:00,cmu_06,"planner;PathMetrics;Profit,2300,OperatingCost,438,StartUpCost,17351,Number of Deliveries,9,MassDelivered,21,Parcel,19,Food,2",client
2020-04-08 20:49:57.954257+00:00,cmu_06,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:49:58.307389+00:00,cmu_01,"business;PathMetrics;Profit,1000,OperatingCost,216,StartUpCost,6940,Number of Deliveries,6,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:49:58.324190+00:00,cmu_01,business;Opened;plan 1,client
2020-04-08 20:49:58.360131+00:00,cmu_02,"designer;MouseClick;AssemblyHandle;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM4^ab^ac^ad^ae^bf,5,3",client
2020-04-08 20:49:59.775447+00:00,cmu_02,"designer;MouseClick;NoEvent;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM4^ab^ac^ad^ae^bf,5,3",client
2020-04-08 20:50:01.177985+00:00,cmu_05,planner;ManualPathAdded;RangeTooLong,client
2020-04-08 20:50:01.690541+00:00,cmu_05,planner;ManualPathAdded;RangeTooLong,client
2020-04-08 20:50:01.971556+00:00,cmu_03,"designer;Evaluate;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*kOO0*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj,5,3",client
2020-04-08 20:50:02.394266+00:00,cmu_03,"designer;Evaluated;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*kOO0*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj,5,3;range=-1.387003;velocity=0;cost=4948.2",client
2020-04-08 20:50:02.608810+00:00,cmu_06,planner;LoadDatabase,client
2020-04-08 20:50:03.092035+00:00,cmu_06,planner;ScenarioLoaded:Scenario:253,client
2020-04-08 20:50:03.253223+00:00,cmu_02,"designer;RemovedComponent;*aMM0+++++*bNM4+++*cMN1+++*dLM2+++*eML1+++*fOM4^ab^ac^ad^ae^bf,5,3",client
2020-04-08 20:50:04.265475+00:00,cmu_01,"business;PathMetrics;Profit,1000,OperatingCost,152,StartUpCost,6940,Number of Deliveries,4,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:50:04.281948+00:00,cmu_01,business;Opened;plan 2,client
2020-04-08 20:50:05.358387+00:00,cmu_05,planner;ManualPathAdded;RangeTooLong,client
2020-04-08 20:50:05.512554+00:00,cmu_01,"business;PathMetrics;Profit,1000,OperatingCost,152,StartUpCost,6940,Number of Deliveries,4,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:50:05.529206+00:00,cmu_01,business;Opened;plan 2,client
2020-04-08 20:50:06.459867+00:00,cmu_02,"designer;MouseClick;ToggleStructure;*aMM0+++++*bNM0+++*cMN1+++*dLM2+++*eML1+++*fOM4^ab^ac^ad^ae^bf,5,3",client
2020-04-08 20:50:07.060729+00:00,cmu_02,"designer;MouseClick;ToggleCCWMotor;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM4^ab^ac^ad^ae^bf,5,3",client
2020-04-08 20:50:07.167134+00:00,cmu_01,"business;PathMetrics;Profit,1000,OperatingCost,216,StartUpCost,6940,Number of Deliveries,6,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:50:07.184020+00:00,cmu_01,business;Opened;plan 1,client
2020-04-08 20:50:08.140246+00:00,cmu_01,"business;PathMetrics;Profit,1000,OperatingCost,152,StartUpCost,6940,Number of Deliveries,4,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:50:08.156990+00:00,cmu_01,business;Opened;plan 2,client
2020-04-08 20:50:09.323185+00:00,cmu_04,i think the drone we have still sucks too much to be able to get more than a few parcels back and forth,chat: All @32___305
2020-04-08 20:50:13.749602+00:00,cmu_02,"designer;RemovedConnector;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:50:18.142852+00:00,cmu_04,it needs much more range,chat: All @32___305
2020-04-08 20:50:18.818264+00:00,cmu_06,Yes,chat: All @32___305
2020-04-08 20:50:19.728374+00:00,cmu_05,planner;ManualPathAdded;RangeTooLong,client
2020-04-08 20:50:20.492029+00:00,cmu_05,planner;ManualPathAdded;RangeTooLong,client
2020-04-08 20:50:20.978751+00:00,cmu_05,planner;ManualPathAdded;RangeTooLong,client
2020-04-08 20:50:24.612770+00:00,cmu_05,planner;SelectPath;1;base,client
2020-04-08 20:50:24.629631+00:00,cmu_05,"planner;PathMetrics;Profit,400,OperatingCost,116,StartUpCost,6940,Number of Deliveries,1,MassDelivered,2,Parcel,0,Food,2",client
2020-04-08 20:50:29.711390+00:00,cmu_06,"planner;PathMetrics;Profit,1000,OperatingCost,152,StartUpCost,6940,Number of Deliveries,4,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:50:29.728287+00:00,cmu_06,planner;Opened;plan 2,client
2020-04-08 20:50:30.496421+00:00,cmu_05,planner;VehiclePathRemoved;1;base,client
2020-04-08 20:50:31.362178+00:00,cmu_05,planner;VehiclePathRemoved;0;test1,client
2020-04-08 20:50:33.866373+00:00,cmu_05,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,3470,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:50:33.983908+00:00,cmu_05,planner;VehicleToggle;0;False;test1,client
2020-04-08 20:50:35.030723+00:00,cmu_05,planner;VehicleToggle;1;False;base,client
2020-04-08 20:50:35.046740+00:00,cmu_05,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,0,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:50:38.169915+00:00,cmu_06,"planner;PathMetrics;Profit,1000,OperatingCost,216,StartUpCost,6940,Number of Deliveries,6,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:50:38.186530+00:00,cmu_06,planner;Opened;plan 1,client
2020-04-08 20:50:41.563197+00:00,cmu_06,"planner;PathMetrics;Profit,1000,OperatingCost,152,StartUpCost,6940,Number of Deliveries,4,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:50:41.579957+00:00,cmu_06,planner;Opened;plan 2,client
2020-04-08 20:50:43.997970+00:00,cmu_04,we can't deliver to more than a few houses at a time with only a short range,chat: All @32___305
2020-04-08 20:50:44.273846+00:00,cmu_06,planner;RunPathAgent,client
2020-04-08 20:50:44.554798+00:00,cmu_06,"planner;PathMetrics;Profit,1000,OperatingCost,152,StartUpCost,6940,Number of Deliveries,4,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:50:44.571199+00:00,cmu_06,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:50:45.696111+00:00,cmu_06,planner;RunPathAgent,client
2020-04-08 20:50:45.810312+00:00,cmu_06,"planner;PathMetrics;Profit,1000,OperatingCost,152,StartUpCost,6940,Number of Deliveries,4,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:50:45.826965+00:00,cmu_06,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:50:47.654740+00:00,cmu_06,planner;SelectPath;1;test1,client
2020-04-08 20:50:47.665362+00:00,cmu_06,"planner;PathMetrics;Profit,1000,OperatingCost,152,StartUpCost,6940,Number of Deliveries,4,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:50:49.095142+00:00,cmu_06,planner;RunPathAgent,client
2020-04-08 20:50:49.197123+00:00,cmu_06,"planner;PathMetrics;Profit,1000,OperatingCost,152,StartUpCost,6940,Number of Deliveries,4,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:50:49.217920+00:00,cmu_06,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:50:50.629419+00:00,cmu_06,planner;RunPathAgent,client
2020-04-08 20:50:50.723442+00:00,cmu_06,"planner;PathMetrics;Profit,1000,OperatingCost,152,StartUpCost,6940,Number of Deliveries,4,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:50:50.739690+00:00,cmu_06,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:50:51.353244+00:00,cmu_06,planner;RunPathAgent,client
2020-04-08 20:50:51.583552+00:00,cmu_06,"planner;PathMetrics;Profit,1000,OperatingCost,152,StartUpCost,6940,Number of Deliveries,4,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:50:51.605680+00:00,cmu_06,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:50:53.743477+00:00,cmu_01,gotchat,chat: All @32___305
2020-04-08 20:50:56.722161+00:00,cmu_03,"designer;MouseClick;AssemblyChange;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*kOO0*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj^bf,5,3",client
2020-04-08 20:50:59.173608+00:00,cmu_03,"designer;MouseClick;ToggleCCWMotor;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*kOO2*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj^bf,5,3",client
2020-04-08 20:50:59.307321+00:00,cmu_03,"designer;RemovedComponent;*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNN2*gON4*hOM4*kOO4*iNO4*jPN4^ab^ac^ad^ae^cf^fg^gh^gk^fi^gj^bf,5,3",client
2020-04-08 20:51:00.795817+00:00,cmu_06,"planner;PathMetrics;Profit,1000,OperatingCost,152,StartUpCost,6940,Number of Deliveries,4,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:51:00.812438+00:00,cmu_06,planner;Opened;plan 2,client
2020-04-08 20:51:01.804743+00:00,cmu_01,business;SelectNode;68;True,client
2020-04-08 20:51:02.868149+00:00,cmu_06,"planner;PathMetrics;Profit,1000,OperatingCost,216,StartUpCost,6940,Number of Deliveries,6,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:51:02.884679+00:00,cmu_06,planner;Opened;plan 1,client
2020-04-08 20:51:03.863064+00:00,cmu_05,planner;SelectPath;0;test1,client
2020-04-08 20:51:03.879199+00:00,cmu_05,"planner;PathMetrics;Profit,0,OperatingCost,0,StartUpCost,3470,Number of Deliveries,0,MassDelivered,0,Parcel,0,Food,0",client
2020-04-08 20:51:04.274196+00:00,cmu_06,planner;RunPathAgent,client
2020-04-08 20:51:04.518860+00:00,cmu_06,"planner;PathMetrics;Profit,1000,OperatingCost,152,StartUpCost,6940,Number of Deliveries,4,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:51:04.536147+00:00,cmu_06,planner;ServerMessage; Return AI Plan : Success,client
2020-04-08 20:51:07.595267+00:00,cmu_05,"planner;PathMetrics;Profit,300,OperatingCost,50,StartUpCost,3470,Number of Deliveries,1,MassDelivered,3,Parcel,3,Food,0",client
2020-04-08 20:51:07.611624+00:00,cmu_05,planner;ManualPathAdded;VehicleIndex=0;AddedIndex=91,client
2020-04-08 20:51:07.760251+00:00,cmu_exp,"You have 1 minute left.  Business manager, please select the best plan of your team if you did not do so.",chat: Session @40___305
2020-04-08 20:51:08.590442+00:00,cmu_05,planner;ManualPathAdded;PayloadConstraint,client
2020-04-08 20:51:14.839325+00:00,cmu_01,business;SelectNode;71;True,client
2020-04-08 20:51:15.245513+00:00,cmu_01,business;SelectNode;67;True,client
2020-04-08 20:51:16.005351+00:00,cmu_01,business;SelectNode;76;True,client
2020-04-08 20:51:16.439692+00:00,cmu_01,business;SelectNode;75;True,client
2020-04-08 20:51:16.563916+00:00,cmu_06,planner;Opened;plan 2,client
2020-04-08 20:51:16.562948+00:00,cmu_06,"planner;PathMetrics;Profit,1000,OperatingCost,152,StartUpCost,6940,Number of Deliveries,4,MassDelivered,10,Parcel,10,Food,0",client
2020-04-08 20:51:17.555065+00:00,cmu_01,business;SelectNode;72;True,client
2020-04-08 20:51:17.900033+00:00,cmu_01,business;SelectNode;73;True,client
2020-04-08 20:51:19.034875+00:00,cmu_01,business;SelectNode;70;True,client
2020-04-08 20:51:20.214462+00:00,cmu_01,business;SelectNode;69;True,client
2020-04-08 20:51:21.223479+00:00,cmu_01,business;SelectNode;74;True,client
2020-04-08 20:51:22.205054+00:00,cmu_02,and the design team still doesn't have desgn requrements from operations ,chat: All @32___305
2020-04-08 20:51:23.360886+00:00,cmu_05,planner;ManualPathAdded;PayloadConstraint,client
2020-04-08 20:51:31.252035+00:00,cmu_05,planner;SelectPath;1;base,client
2020-04-08 20:51:31.267950+00:00,cmu_05,"planner;PathMetrics;Profit,300,OperatingCost,50,StartUpCost,6940,Number of Deliveries,1,MassDelivered,3,Parcel,3,Food,0",client
2020-04-08 20:51:33.732384+00:00,cmu_05,"planner;PathMetrics;Profit,700,OperatingCost,117,StartUpCost,6940,Number of Deliveries,2,MassDelivered,7,Parcel,7,Food,0",client
2020-04-08 20:51:33.752686+00:00,cmu_05,planner;ManualPathAdded;VehicleIndex=1;AddedIndex=96,client
2020-04-08 20:51:34.480707+00:00,cmu_01,business;BusinessPlanSelected:plan 2:0,client
2020-04-08 20:51:36.143790+00:00,cmu_05,planner;ManualPathAdded;PayloadConstraint,client
2020-04-08 20:51:38.268329+00:00,cmu_04,planner;LoadDatabase,client
2020-04-08 20:51:38.784925+00:00,cmu_04,planner;ScenarioLoaded:Scenario:253,client
2020-04-08 20:51:42.261977+00:00,cmu_02,"designer;RunDesignAgent;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
2020-04-08 20:51:42.913765+00:00,cmu_05,planner;VehicleToggle;1;False;base,client
2020-04-08 20:51:42.929774+00:00,cmu_05,"planner;PathMetrics;Profit,300,OperatingCost,50,StartUpCost,3470,Number of Deliveries,1,MassDelivered,3,Parcel,3,Food,0",client
2020-04-08 20:51:43.269475+00:00,cmu_02,"designer;Evaluated;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3;range=10.67648;velocity=8.857733;cost=3470.2",client
2020-04-08 20:51:45.769394+00:00,cmu_02,designer;DesignMode,client
2020-04-08 20:51:49.135027+00:00,cmu_04,we need longer range,chat: All @32___305
2020-04-08 20:51:54.966010+00:00,cmu_04,we have this as a starting point,chat: All @32___305
2020-04-08 20:51:57.751001+00:00,cmu_01,business;BusinessPlanSelected:plan 2:0,client
2020-04-08 20:52:02.199039+00:00,cmu_02,"designer;RunDesignAgent;*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",client
