seq	config	result	range	capacity	cost	velocity	start	type	start_seq	start_submit
12	"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN2*mLL1^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb^bl^dm^em^cl,79,3"	Success	17.52143	79	9496.891	13.80947	0	Evaluate	0	1
12	"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN2*mLL2^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^bl^dm^fc^gb^em^cl,80,3"	Success	17.14585	80	9496.891	13.6714	0	Evaluate	0	1
12	"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN1*mLL1^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^bl^dm^fc^gb^em^cl,80,3"	Success	17.06666	80	9496.891	13.72422	0	Evaluate	0	1
12	"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN1*mLL1^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^bl^dm^fc^gb^em^cl,80,3"	Success	17.06666	80	9496.891	13.72422	0	Evaluate	0	1
12	"*aMM0+++++++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL4*gLN4*hKN3*iNK3*jLO3*kOL3^ab^ac^ad^ae^ef^dg^gh^fi^gj^fk,5,3"	HitBoundary	10.93648	5	7125.939	14.97762	0	Evaluate	0	1
12	"*aMM0++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL4*gLN4*hKN1++++*iNK2++++*jLO3*kOL3^ab^ac^ad^ae^ef^dg^gh^fi^gj^fk,5,3"	Success	1.605078	5	5702.468	8.98048	0	Evaluate	0	1
12	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN1*gNL0*hLN0*iLL2^ab^ac^ad^ae^bf^cf^eg^ch^di^ei,5,3"	Success	45.53939	5	6426.201	26.00583	0	Evaluate	0	1
12	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gMK2*hMO2*iLN0*jNL0*kKM1*lLL0*mNN3*nNO1*oON2^ab^ac^ad^ae^bf^eg^ch^di^ej^dk^ic^jb^el^ld^bm^cm^mn^mo,15,3"	CouldNotStabilize	-0.6279513	15	8218.302	253.4734	0	Evaluate	0	1
12	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM2+*gMK1+*hMO1+*iKM2+^ab^ac^ad^ae^bf^eg^ch^di,5,3"	Success	8.32885	5	3888.95	19.94322	0	Evaluate	0	1
12	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM3*gMK3*hMO3*iLN0*jNL0*kKM3^ab^ac^ad^ae^bf^eg^ch^di^ej^dk^ic^jb,5,3"	HitBoundary	3.581379	5	6590.604	200.6821	0	Evaluate	0	1
12	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM3*gMK4*hMO3*iLN0*jNL0*kKM4^ab^ac^ad^ae^bf^eg^ch^di^ej^dk^ic^jb,5,3"	CouldNotStabilize	-1.005629	5	6430.402	57.62404	0	Evaluate	0	1
12	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gMK2*hMO2*iLN0*jNL0*kKM1*lLL0*mNN3*nNO1*oON2^ab^ac^ad^ae^bf^eg^ch^di^ej^dk^ic^jb^el^ld^bm^cm^mn^mo^hn^fo,15,3"	CouldNotStabilize	-3.068802	15	8218.302	57.01123	0	Evaluate	0	1
12	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Success	9.999299	5	3470.2	20.00051	0	Evaluate	0	1
12	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Success	9.999299	5	3470.2	20.00051	0	Evaluate	0	1
12	"*aMM0+++++*bNM1+++*cMN1+++*dLM2+++*eML2+++^ab^ac^ad^ae,5,3"	Success	10.06984	5	3470.2	20.24979	0	Evaluate	0	1
12	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hNN0^ab^ac^ad^ae^df^eg^gb^fc^bh^ch,10,3"	CouldNotStabilize	-0.05685198	10	5030.402	11.12052	0	Evaluate	0	1
12	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN4*gNL4*hNN0^ab^ac^ad^ae^df^eg^gb^fc^bh^ch,10,3"	CouldNotStabilize	-0.05308767	10	4870.201	6.479273	0	Evaluate	0	1
12	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLL3*gKM3^ab^ac^ad^ae^ef^dg,5,3"	CouldNotStabilize	-0.9089001	5	3630.402	8.100291	0	Evaluate	0	1
13	"*aMM0+++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fNN0*gON1*hMO4*iNO2*jOM4^ab^ac^ad^ae^bf^fg^ch^fi^gj^cf^hi^bj,5,3"	Open	17.26827	5	5026.201	33.5448	1	Open	0	0
13	"*aMM0+++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fNN0*gON1*hMO4*iNO2*jOM4^ab^ac^ad^ae^bf^fg^ch^fi^gj^cf^hi^bj,5,3"	Success	17.26827	5	5026.201	33.5448	0	Evaluate	0	0
13	"*aMM0+++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fNN0*gON1*hMO4*iNO2*jOM4^ab^ac^ad^ae^bf^fg^ch^fi^gj^cf^hi^bj,5,3"	Success	17.26827	5	5026.201	33.5448	0	Evaluate	0	0
13	"*aMM0+++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fNN0*gON1*hMO4*iNO2*jOM4^ab^ac^ad^ae^bf^fg^ch^fi^gj^cf^hi^bj,5,3"	Success	17.26827	5	5026.201	33.5448	0	Evaluate	0	0
14	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN0*gLL0*hON1+++*iNO2+++*jKL1+++*kLK2+++^ab^ac^ad^ae^bf^dg^fh^fi^gj^gk^cf^eg,18,3"	Open	32.03762	18	7070.451	27.89153	1	Open	0	0
14	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN0*gLL0*hON1+++*iNO2+++*jKL1+++*kLK2+++^ab^ac^ad^ae^bf^dg^fh^fi^gj^gk^cf^eg,18,3"	Submit	32.03762	18	7070.451	27.89153	0	Submit	0	0
14	"*aMM0++++++++++++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL0*gLN0^ab^ac^ad^ae^bf^dg,5,3"	CouldNotStabilize	-0.04242156	5	11978.87	0.000665164	0	Evaluate	0	0
14	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL0*gLN0*hOL3*iLO3^ab^ac^ad^ae^bf^dg^fh^gi,5,3"	Success	9.878576	5	7105.902	10.55445	0	Evaluate	0	0
14	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN3+++++*gLL3+++++^ab^ac^ad^ae^bf^cf^dg^eg,20,3"	Success	8.35203	20	4355.066	8.51349	0	Evaluate	0	0
14	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0*hNN4*iLL4*jMO1*kLO2*lKM2*mKN1*nOM2*oOL1*pMK1*qNK2^ab^ac^ad^ae^df^eg^ch^ei^cj^jk^dl^lm^bn^go^ep^pq^fc^gb^bh^id^fk^fm^on^gq,34,3"	Success	22.57973	34	6894.201	22.83035	0	Evaluate	0	0
14	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,51,3"	Success	25.14459	51	8257.17	21.42448	0	Evaluate	0	0
14	"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3"	Success	17.86982	60	7353.813	24.25117	0	Evaluate	0	0
14	"*aMM0++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3"	Success	18.70389	60	7583.602	22.77694	0	Evaluate	0	0
14	"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,65,3"	Success	21.64092	65	8804.246	17.93704	0	Evaluate	0	0
14	"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3"	Success	23.06594	60	8804.246	18.06705	0	Evaluate	0	0
14	"*aMM0++++*bNM1++*cMN2++*dLM1++*eML2++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,54,3"	Success	20.39914	54	7361.352	22.59845	0	Evaluate	0	0
14	"*aMM0++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,54,3"	Success	20.48969	54	7583.602	23.20396	0	Evaluate	0	0
14	"*aMM0+++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,73,3"	Success	17.251	73	8377.48	17.79071	0	Evaluate	0	0
14	"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM2+++*iMO1+++*jMK1+++*kKM2+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,73,3"	Success	17.25097	73	8377.48	17.79005	0	Evaluate	0	0
14	"*aMM0+++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++*gNL0++*hOM2+++*iMO1+++*jMK1+++*kKM2+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,73,3"	Success	17.25098	73	8377.48	17.7919	0	Evaluate	0	0
14	"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM2+++*iMO1+++*jMK1+++*kKM2+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,73,3"	Success	17.25097	73	8377.48	17.79005	0	Evaluate	0	0
14	"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM2+++*iMO1+++*jMK1+++*kKM2+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,73,3"	Success	17.25097	73	8377.48	17.79005	0	Evaluate	0	0
14	"*aMM0+++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++*gNL0++*hOM2+++*iMO1+++*jMK1+++*kKM2+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,72,3"	Success	17.47498	72	8377.48	17.87091	0	Evaluate	0	0
15	"*aMM0++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,62,3"	Open	16.40138	62	7140.43	27.72528	1	Open	0	0
15	"*aMM0++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,62,3"	Submit	16.40138	62	7140.43	27.72528	0	Submit	0	0
15	"*aMM0+++++++++++++++*bNM1++++*cMN2++++*dLM1++++*eML2++++*fOM4*gKM4++*hMK4*iMO4*jNN4++*kLN3+*lNL3+^ab^ac^ad^ae^bf^dg^eh^ci^bj^ck^bl,20,3"	Success	15.61567	20	7472.759	7.635191	0	Evaluate	0	0
15	"*aMM0+++++++++++++++*bNM1++++*cMN2++++*dLM1++++*eML2++++*fOM4*gKM4++*hMK4*iMO4*jNN4++*kLN3+*lNL3+^ab^ac^ad^ae^bf^dg^eh^ci^bj^ck^bl,20,3"	Submit	15.61567	20	7472.759	7.635191	0	Submit	0	0
15	"*aMM0+++++*bNM1++++*cMN2++++*dLM1++++*eML2++++*fOM4*gKM4++*hMK4*iMO4*jNN4++*kLN3+*lNL3+^ab^ac^ad^ae^bf^dg^eh^ci^bj^ck^bl,20,3"	Success	4.945229	20	3935.29	10.96698	0	Evaluate	0	0
15	"*aMM0+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lLO0*mOL0^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb^fl^gm,72,3"	CouldNotStabilize	-0.2535118	72	11604.25	1.497421	0	Evaluate	0	0
15	"*aMM0++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,99,3"	HitBoundary	6.493862	99	7140.43	35.71249	0	Evaluate	0	0
15	"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,62,3"	Success	14.73572	62	6760.454	27.40268	0	Evaluate	0	0
15	"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,62,3"	Submit	14.73572	62	6760.454	27.40268	0	Submit	0	0
15	"*aMM0+*bNM1++*cMN2++*dLM1++*eML2++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,54,3"	Success	17.80751	54	6720.597	26.90305	0	Evaluate	0	0
15	"*aMM0+++*bNM1++*cMN2++*dLM1++*eML2++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3"	Success	17.61028	60	7131.563	23.66859	0	Evaluate	0	0
15	"*aMM0++++*bNM1++*cMN2++*dLM1++*eML2++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3"	Success	18.3743	60	7361.352	22.24581	0	Evaluate	0	0
15	"*aMM0++++*bNM1++*cMN2++*dLM1++*eML2++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3"	Success	18.3743	60	7361.352	22.24581	0	Evaluate	0	0
15	"*aMM0++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,56,3"	Success	14.95576	56	6523.013	25.50718	0	Evaluate	0	0
15	"*aMM0++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,40,3"	Success	20.63934	40	6363.763	26.65706	0	Evaluate	0	0
15	"*aMM0-----*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,30,3"	Success	14.05521	30	5437.669	32.09964	0	Evaluate	0	0
16	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	Open	24.61718	30	6582.201	22.81684	1	Open	0	0
16	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	Success	24.61718	30	6582.201	22.81684	0	Evaluate	0	0
16	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3"	Submit	24.61718	30	6582.201	22.81684	0	Submit	0	0
17	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL0*gLN0^ab^ac^ad^ae^bf^dg,5,3"	Open	45.75266	5	6945.701	28.14482	1	Open	0	0
17	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL0*gLN0^ab^ac^ad^ae^bf^dg,5,3"	Success	45.75266	5	6945.701	28.14482	0	Evaluate	0	0
17	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL0*gLN0^ab^ac^ad^ae^bf^dg,5,3"	Submit	45.75266	5	6945.701	28.14482	0	Submit	0	0
17	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL3*gLN3^ab^ac^ad^ae^bf^dg,5,3"	Success	15.01266	5	4305.902	11.10796	0	Evaluate	0	0
17	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL3*gLN3*hNN0+++*iLL0+++^ab^ac^ad^ae^bf^dg^bh^ch^cg^ef^di^ie,5,3"	HitBoundary	1.242128	5	8292.621	18.54897	0	Evaluate	0	0
17	"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL3+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++*gLN3+++++++++++++++++++++++++++++++++++++++++++++++++++++++++*hNN0+++*iLL0+++^ab^ac^ad^ae^bf^dg^bh^ch^cg^ef^di^ie,5,3"	CouldNotStabilize	-0.3143904	5	9795.701	7.404673	0	Evaluate	0	0
17	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,5,3"	Success	45.54735	5	6582.201	26.21708	0	Evaluate	0	0
18	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,5,3"	Open	45.54735	5	6582.201	26.21708	1	Open	0	0
18	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,5,3"	Success	45.54735	5	6582.201	26.21708	0	Evaluate	0	0
19	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3"	Open	9.999299	5	3470.2	20.00051	1	Open	0	0
19	"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,10,3"	Success	7.06331	10	3470.2	18.41256	0	Evaluate	0	0
19	"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^gb^fc,10,3"	Success	37.97503	10	6023.398	26.86034	0	Evaluate	0	0
19	"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^gb^fc,10,3"	Submit	37.97503	10	6023.398	26.86034	0	Submit	0	0
19	"*aMM0+++++*bNM2+++*cMN1++*dLM2+++*eML1++*fLN3*gNL3^ab^ac^ad^ae^cf^bg,20,3"	Success	5.894305	20	3519.277	13.47162	0	Evaluate	0	0
20	"*aMM0+++++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLN3+*gNL3+^ab^ac^ad^ae^df^eg,5,3"	Open	17.67884	5	4482.367	10.21376	1	Open	0	0
20	"*aMM0+++++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLN3*gNL3^ab^ac^ad^ae^df^eg^gb^fc,10,3"	Success	13.1788	10	4473.229	10.55526	0	Evaluate	0	0
20	"*aMM0+++++*bNM2+++*cMN1++*dLM2+++*eML1++*fLN2+*gNL1+^ab^ac^ad^ae^df^eg,5,3"	Success	10.14672	5	3568.45	20.05045	0	Evaluate	0	0
20	"*aMM0+++++*bNM2+++*cMN1++*dLM2+++*eML1++*fLN2+*gNL0+^ab^ac^ad^ae^df^eg,5,3"	CouldNotStabilize	-0.7585691	5	5046.156	22.15527	0	Evaluate	0	0
20	"*aMM0+++++*bNM2+++*cMN1++*dLM2+++*eML1++*fLN2+*gNL1+^ab^ac^ad^ae^df^eg,5,3"	Success	10.14672	5	3568.45	20.05045	0	Evaluate	0	0
20	"*aMM0+++++*bNM2+++*cMN1++*dLM2+++*eML1++*fLN2+*gNL1+^ab^ac^ad^ae^df^eg,5,3"	Success	10.14672	5	3568.45	20.05045	0	Evaluate	0	0
20	"*aMM0+++++*bNM2+++*cMN1++*dLM2+++*eML1++*fLN2+*gNL1+^ab^ac^ad^ae^df^eg,5,3"	Success	10.14672	5	3568.45	20.05045	0	Evaluate	0	0
20	"*aMM0+++++*bNM2+++*cMN1++*dLM2+++*eML1++*fLN2+*gNL0+^ab^ac^ad^ae^df^eg,5,3"	CouldNotStabilize	-0.7585691	5	5046.156	22.15527	0	Evaluate	0	0
20	"*aMM0+++++*bNM2+++*cMN1++*dLM2+++*eML1++*fLN2+*gNL1+^ab^ac^ad^ae^df^eg,5,3"	Success	10.14672	5	3568.45	20.05045	0	Evaluate	0	0
20	"*aMM0+++++*bNM2+++*cMN1++*dLM2+++*eML1++*fLN2+*gNL1+^ab^ac^ad^ae^df^eg,5,3"	Success	10.14672	5	3568.45	20.05045	0	Evaluate	0	0
20	"*aMM0+++++*bNM2+++*cMN1++*dLM2+++*eML1++*fLN2+*gNL0+^ab^ac^ad^ae^df^eg,5,3"	CouldNotStabilize	-0.7585691	5	5046.156	22.15527	0	Evaluate	0	0
20	"*aMM0+++++*bNM2++++*cMN1+++*dLM2++++*eML1++++*fLN0*gNL0^ab^ac^ad^ae^df^eg^gb^fc,10,3"	Success	10.66074	10	6492.013	22.18024	0	Evaluate	0	0
21	"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb^kc,53,3"	Open	8.396882	53	5156.891	25.57976	1	Open	0	0
21	"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb^kc,53,3"	Success	8.396882	53	5156.891	25.57976	0	Evaluate	0	0
21	"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb^kc,53,3"	Success	8.396882	53	5156.891	25.57976	0	Evaluate	0	0
21	"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb^kc,53,3"	Success	8.396882	53	5156.891	25.57976	0	Evaluate	0	0
21	"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,51,3"	Success	9.450768	51	5297.357	26.78822	0	Evaluate	0	0
21	"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,51,3"	Success	11.24591	51	5619.001	26.55558	0	Evaluate	0	0
21	"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,51,3"	Success	11.24591	51	5619.001	26.55558	0	Evaluate	0	0
22	"*aMM0++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,51,3"	Open	16.61079	51	6523.013	25.75293	1	Open	0	0
22	"*aMM0++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,51,3"	Success	16.61079	51	6523.013	25.75293	0	Evaluate	0	0
22	"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,54,3"	Success	16.92146	54	7353.813	24.32769	0	Evaluate	0	0
22	"*aMM0+++*bNM1++*cMN2++*dLM1++*eML2++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,80,3"	HitBoundary	3.845107	80	7131.563	28.03657	0	Evaluate	0	0
22	"*aMM0++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,54,3"	Success	23.54319	54	8010.367	22.86122	0	Evaluate	0	0
22	"*aMM0+++*bNM1++*cMN2++*dLM1++*eML2++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3"	Success	17.61028	60	7131.563	23.66859	0	Evaluate	0	0
22	"*aMM0++++*bNM1++*cMN2++*dLM1++*eML2++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3"	Success	18.3743	60	7361.352	22.24581	0	Evaluate	0	0
22	"*aMM0++++*bNM1++*cMN2++*dLM1++*eML2++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3"	Success	18.3743	60	7361.352	22.24581	0	Evaluate	0	0
